Company,Customer ID,Application ID,Loan ID,Tpv,Product Type,Disbursement Date,Disbursement Amount,Origination Fee,Taxes,Loan Currency,Interest Rate Apr,Term,Term Unit,Payment Frequency,Pledged To,Pledged Date,Loan Status,Outstanding Loan Value,Other,New Loan ID,New Loan Date,Old Loan ID,Recovery Date,Recovery Value
ABT,CLIAB000128,DSB0265-005,DSB0265-005,"1,035.81",factoring,2024-07-25,887.24,39.81,5.17,USD,43.1,78,days,bullet,,,Default,932.2199999999999,,,,,,
ABT,CLIAB000128,DSB0264-005,DSB0264-005,"2,928.96",factoring,2024-07-25,"2,514.11",107.92,14.03,USD,43.67,64,days,bullet,,,Default,198.48,,,,,,
ABT,CLIAB000124,DSB0823-009,DSB0823-009,"1,189.97",factoring,2025-01-17,"1,030.25",36.04,4.69,USD,39.12,34,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000050,DSB0223-004,DSB0223-004,734.5,factoring,2024-07-12,610.05,45.13,5.87,USD,87.93,29,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000077,DSB0915-011,DSB0915-011,808.09,factoring,2025-02-26,707.81,17.23,2.24,USD,27.61,89,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000077,DSB0646-011,DSB0646-011,"8,598.84",factoring,2024-10-31,"7,474.63",233.92,30.41,USD,37.11,52,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000086,DSB1417-004,DSB1417-004,346.5,factoring,2025-07-24,342.59,3.46,0.45,USD,47.25,29,days,bullet,,,Current,346.49999999999994,,,,,,
ABT,CLIAB000100,DSB1418-007,DSB1418-007,"1,118.7",factoring,2025-07-24,"1,102.9",13.98,1.82,USD,49.56,32,days,bullet,,,Current,"1,118.7",,,,,,
ABT,CLIAB000191,DSB1346-007,DSB1346-007,"1,134.15",factoring,2025-07-08,"1,108.52",22.68,2.95,USD,18.6,122,days,bullet,,,Current,"1,134.15",,,,,,
ABT,CLIAB000076,DSB0221-001,DSB0221-001,"17,500",factoring,2024-07-15,"15,035.28",632.5,82.23,USD,50.21,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000030,DSB0403-001,DSB0403-001,"10,580.02",factoring,2023-10-25,"10,517.87",55,7.15,USD,2.61,65,days,bullet,,,Default,"1,305.53",,,,,,
ABT,CLIAB000039,DSB0441-002,DSB0441-002,"18,080",factoring,2024-08-22,"15,513.91",670.88,87.21,USD,51.6,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000077,DSB0474-002,DSB0474-002,"2,994.74",factoring,2024-08-30,"1,844.61",143.24,18.62,USD,72,53,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000100,DSB0879-002,DSB0879-002,898.35,factoring,2025-02-13,772.24,32.1,4.17,USD,53.75,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000050,DSB0667-002,DSB0667-002,672,factoring,2024-11-11,547.45,50.75,6.6,USD,93.9,39,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000208,DSB1247-011,DSB1247-011,"1,024.52",factoring,2025-06-18,998.47,23.05,3,USD,20.55,92,days,bullet,,,Current,"1,024.52",,,,,,
ABT,CLIAB000208,DSB1247-013,DSB1247-013,"4,288.3",factoring,2025-06-18,"4,179.27",96.49,12.54,USD,20.55,92,days,bullet,,,Current,"4,288.3",,,,,,
ABT,CLIAB000166,DSB0887-001,DSB0887-001,658.61,factoring,2025-02-14,567.57,22.28,2.9,USD,40.75,60,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000043,DSB0107-001,DSB0107-001,"1,632.96",factoring,2024-06-19,"1,353.94",113.79,14.79,USD,99.76,30,days,bullet,,,Default,"1,482.52",,,,,,
ABT,CLIAB000135,DSB0242-001,DSB0242-001,"1,041.6",factoring,2024-07-22,873.47,56.61,7.36,USD,89.98,25,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000194,DSB1382-007,DSB1382-007,"1,489.91",factoring,2025-07-15,"1,473.07",14.9,1.94,USD,43.23,45,days,bullet,,,Current,"1,489.91",,,,,,
ABT,CLIAB000191,DSB1212-008,DSB1212-008,"5,200.37",factoring,2025-06-06,"4,935.93",234.02,30.42,USD,26.7,120,days,bullet,,,Current,"5,200.370000000001",,,,,,
ABT,CLIAB000210,DSB1053-013,DSB1053-013,"2,828",factoring,2025-04-10,"2,481.29",56.56,7.35,USD,27.27,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000078,DSB1194-005,DSB1194-005,597.5,factoring,2025-06-02,526.46,9.99,1.3,USD,45.43,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000010,DSB0373-001,DSB0373-001,"7,471.56",factoring,2023-12-14,"6,782.04",0,0,USD,9.87,92,days,bullet,,,Default,"2,474.84",,,,,,
ABT,CLIAB000215,DSB1436-003,DSB1436-003,559.35,factoring,2025-07-29,549.87,8.39,1.09,USD,30.46,45,days,bullet,,,Current,559.35,,,,,,
ABT,CLIAB000048,DSB1260-017,DSB1260-017,"1,123.92",factoring,2025-06-23,"1,101.69",19.67,2.56,USD,47.84,45,days,bullet,,,Current,"1,123.92",,,,,,
ABT,CLIAB000013,DSB0494-002,DSB0494-002,"3,491.7",factoring,2024-09-05,"3,004.91",121.79,15.83,USD,52.41,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000048,DSB1114-047,DSB1114-047,118.03,factoring,2025-05-07,102.23,3.54,0.46,USD,41.71,33,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000026,DSB0032-001,DSB0032-001,795.52,factoring,2024-05-14,641.16,73.56,9.56,USD,203.48,20,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000199,DSB1087-011,DSB1087-011,"2,548",factoring,2025-04-28,"2,235.62",50.96,6.62,USD,25.98,49,days,bullet,,,Default,"2,293.2",,,,,,
ABT,CLIAB000097,DSB0710-001,DSB0710-001,"1,120",factoring,2024-11-28,957.88,44.35,5.77,USD,53.35,32,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000147,DSB0677-024,DSB0677-024,922.5,factoring,2024-11-14,802.67,24.41,3.17,USD,36.03,60,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000023,DSB0516-001,DSB0516-001,"14,631.29",factoring,2024-09-12,"14,089.67",479.31,62.31,USD,40.55,33,days,bullet,,,Default,479.47,,,,,,
ABT,CLIAB000124,DSB0296-002,DSB0296-002,"1,357.56",factoring,2024-08-02,"1,165.47",49.85,6.48,USD,51.04,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000093,DSB1154-013,DSB1154-013,"1,517.51",factoring,2025-05-21,"1,297.54",60.37,7.85,USD,73.99,22,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000215,DSB1171-008,DSB1171-008,151.2,factoring,2025-05-23,149.49,1.51,0.2,USD,31.5,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000010,DSB0396-001,DSB0396-001,"1,615.34",factoring,2024-02-02,"1,322.43",129.18,16.79,USD,57.88,60,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000010,DSB0590-002,DSB0590-002,"2,748.16",factoring,2024-10-08,"2,366.86",94.23,12.25,USD,42.52,59,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000046,DSB0657-006,DSB0657-006,545.44,factoring,2024-11-05,426.29,57.17,7.43,USD,92.19,63,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000097,DSB0569-003,DSB0569-003,"1,130",factoring,2024-09-27,968.82,42.64,5.54,USD,49.92,60,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000161,DSB1283-001,DSB1283-001,"52,653.9",factoring,2025-06-30,"52,207.66",394.9,51.34,USD,30.64,31,days,bullet,,,Current,"52,653.9",,,,,,
ABT,CLIAB000124,DSB0578-025,DSB0578-025,31.86,factoring,2024-10-02,27.5,1.04,0.14,USD,45.17,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000197,DSB0958-003,DSB0958-003,"10,146",factoring,2025-03-14,"8,795.8",296.99,38.61,USD,43.7,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000100,DSB0955-008,DSB0955-008,322.05,factoring,2025-03-13,275.96,12.29,1.6,USD,53.13,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000086,DSB1149-002,DSB1149-002,450,factoring,2025-05-19,382.09,20.27,2.64,USD,105.37,18,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000168,DSB1273-003,DSB1273-003,"10,056.77",factoring,2025-06-26,"9,795.39",231.31,30.07,USD,35.26,59,days,bullet,,,Current,"10,056.769999999999",,,,,,
ABT,CLIAB000010,DSB0357-001,DSB0357-001,"6,013.43",factoring,2024-02-29,"5,167.59",240.41,31.25,USD,46.24,36,days,bullet,,,Default,"5,439.25",,,,,,
ABT,CLIAB000182,DSB1101-006,DSB1101-006,605.46,factoring,2025-05-05,521.73,20.52,2.67,USD,44.26,60,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000124,DSB1340-010,DSB1340-010,121.29,factoring,2025-07-07,117.84,3.05,0.4,USD,51.41,45,days,bullet,,,Current,121.29,,,,,,
ABT,CLIAB000217,DSB1347-001,DSB1347-001,"10,674.15",factoring,2025-07-07,"10,481.16",170.79,22.2,USD,47.7,32,days,bullet,,,Current,"10,674.150000000001",,,,,,
ABT,CLIAB000036,DSB0033-001,DSB0033-001,"8,994.8",factoring,2024-05-23,"7,576.07",510.57,66.37,USD,46.76,46,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000010,DSB0344-001,DSB0344-001,"4,594.58",factoring,2024-03-01,"3,889.8",241.22,31.36,USD,30.76,63,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1170-001,DSB1170-001,"8,924.18",factoring,2025-05-22,"8,863.68",53.54,6.96,USD,22.57,32,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1170-004,DSB1170-004,"5,634.18",factoring,2025-05-22,"5,595.99",33.8,4.39,USD,22.57,32,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000021,DSB0227-005,DSB0227-005,"1,050",factoring,2024-07-16,900.62,39.27,5.1,USD,48.88,90,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000068,DSB0828-001,DSB0828-001,"2,716.56",factoring,2025-01-22,"2,275.31",150.08,19.51,USD,67.79,44,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000147,DSB0897-088,DSB0897-088,"1,017",factoring,2025-02-19,903.39,10.54,1.37,USD,27.96,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000085,DSB0615-001,DSB0615-001,"3,587.96",factoring,2024-10-16,"3,004.84",198.52,25.81,USD,57.22,61,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000182,DSB1409-006,DSB1409-006,488.16,factoring,2025-07-22,481.27,6.1,0.79,USD,49.21,30,days,bullet,,,Current,488.16,,,,,,
ABT,CLIAB000088,DSB0528-002,DSB0528-002,20.5,factoring,2024-09-13,17.09,1.2,0.16,USD,83.48,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000088,DSB0528-040,DSB0528-040,20.5,factoring,2024-09-13,17.09,1.2,0.16,USD,83.48,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000021,DSB0250-001,DSB0250-001,"1,550",factoring,2024-07-23,"1,273.3",107.7,14,USD,62.94,84,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000129,DSB0995-001,DSB0995-001,"13,440",factoring,2025-03-28,"11,578.23",458.2,59.57,USD,42.92,49,days,bullet,,,Default,"12,096",,,,,,
ABT,CLIAB000208,DSB1047-002,DSB1047-002,"7,491.45",factoring,2025-04-11,"7,300.98",168.56,21.91,USD,20.7,94,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000077,DSB1193-005,DSB1193-005,54,factoring,2025-05-30,52.52,1.31,0.17,USD,24.81,87,days,bullet,,,Current,54.00000000000001,,,,,,
ABT,CLIAB000128,DSB0263-005,DSB0263-005,695.63,factoring,2024-07-25,595.6,26.96,3.5,USD,44.21,63,days,bullet,,,Default,9.93,,,,,,
ABT,CLIAB000077,DSB0915-004,DSB0915-004,73.65,factoring,2025-02-26,64.51,1.57,0.2,USD,28.66,40,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000191,DSB1346-003,DSB1346-003,"13,365.05",factoring,2025-07-08,"13,063",267.3,34.75,USD,18.61,122,days,bullet,,,Current,"13,365.05",,,,,,
ABT,CLIAB000212,DSB1356-002,DSB1356-002,"7,637.67",factoring,2025-07-08,"7,559.99",68.74,8.94,USD,28.46,30,days,bullet,,,Current,"7,637.669999999999",,,,,,
ABT,CLIAB000077,DSB0470-001,DSB0470-001,"1,676.72",factoring,2024-08-30,"1,026.44",85.81,11.16,USD,81.88,73,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000046,DSB0197-003,DSB0197-003,436.8,factoring,2024-07-05,364.14,25.65,3.33,USD,118.66,21,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1199-003,DSB1199-003,"3,818.84",factoring,2025-06-04,"3,792.95",22.91,2.98,USD,24.32,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1252-002,DSB1252-002,"2,754.04",factoring,2025-06-18,"2,726.03",24.79,3.22,USD,23.61,45,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1255-006,DSB1255-006,"1,503.13",factoring,2025-06-19,"1,487.84",13.53,1.76,USD,23.61,45,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000164,DSB1378-003,DSB1378-003,508.5,factoring,2025-07-11,502.04,5.72,0.74,USD,30.69,59,days,bullet,,,Current,508.50000000000006,,,,,,
ABT,CLIAB000006,DSB0061-001,DSB0061-001,"2,627.28",factoring,2024-06-05,"2,265.86",97.04,12.61,USD,93.7,16,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000205,DSB1362-001,DSB1362-001,"27,613.33",factoring,2025-07-09,"27,363.7",220.91,28.72,USD,22.44,59,days,bullet,,,Current,"27,613.33",,,,,,
ABT,CLIAB000048,DSB1437-014,DSB1437-014,"1,026",factoring,2025-07-29,"1,014.41",10.26,1.33,USD,45.45,30,days,bullet,,,Current,"1,026",,,,,,
ABT,CLIAB000182,DSB0831-004,DSB0831-004,597.49,factoring,2025-01-23,512.53,22.31,2.9,USD,51.94,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000147,DSB0812-014,DSB0812-014,"1,344",factoring,2025-01-10,"1,169.55",35.44,4.61,USD,39.24,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000051,DSB0276-003,DSB0276-003,"1,319.84",factoring,2024-07-30,"1,112.99",66.25,8.61,USD,70.88,30,days,bullet,,,Default,9.36,,,,,,
ABT,CLIAB000048,DSB1260-013,DSB1260-013,90,factoring,2025-06-23,88.21,1.58,0.2,USD,47.88,45,days,bullet,,,Current,89.99,,,,,,
ABT,CLIAB000078,DSB1279-001,DSB1279-001,"1,551.6",factoring,2025-06-25,"1,534.94",14.74,1.92,USD,53.3,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000151,DSB0690-001,DSB0690-001,"150,000",factoring,2024-11-19,"145,932","3,600",468,USD,29.51,90,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000062,DSB0109-001,DSB0109-001,"5,712",factoring,2024-06-20,"4,954.9",182.79,23.76,USD,44.06,29,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000048,DSB1114-021,DSB1114-021,19.78,factoring,2025-05-07,17.14,0.59,0.08,USD,41.5,33,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000087,DSB0746-001,DSB0746-001,"17,500",factoring,2024-12-12,"15,490.1",230,29.9,USD,66.69,8,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000100,DSB0751-010,DSB0751-010,389.85,factoring,2024-12-12,335.3,13.77,1.79,USD,49.02,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000050,DSB0290-001,DSB0290-001,274.5,factoring,2024-07-31,217.12,26.49,3.44,USD,104.98,50,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000194,DSB0938-005,DSB0938-005,"2,802.4",factoring,2025-03-06,"2,418.25",91.96,11.95,USD,42.26,43,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000066,DSB0697-001,DSB0697-001,"1,421.15",factoring,2024-11-21,"1,159.07",106.16,13.8,USD,108.61,29,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000213,DSB1109-006,DSB1109-006,151.2,factoring,2025-05-06,130.95,4.54,0.59,USD,51.77,24,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000069,DSB0564-001,DSB0564-001,"2,612.96",factoring,2024-09-27,"2,183.21",149.07,19.38,USD,87.98,27,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000075,DSB0443-001,DSB0443-001,"3,205",factoring,2024-08-23,"2,706.46",157.56,20.48,USD,67.69,33,days,bullet,,,Default,"2,884.5",,,,,,
ABT,CLIAB000060,DSB0505-010,DSB0505-010,"2,688",factoring,2024-09-10,"2,293.97",110.82,14.41,USD,54.3,31,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000208,DSB1065-008,DSB1065-008,"5,990.81",factoring,2025-04-21,"5,838.5",134.79,17.52,USD,27.21,91,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000009,DSB0359-001,DSB0359-001,904,factoring,2024-02-29,755.42,57.21,7.44,USD,89.99,29,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000124,DSB1340-021,DSB1340-021,256.41,factoring,2025-07-07,249.12,6.45,0.84,USD,41.1,90,days,bullet,,,Current,256.40999999999997,,,,,,
ABT,CLIAB000191,DSB0992-001,DSB0992-001,"8,130.74",factoring,2025-03-27,"7,126.03",169.59,22.05,USD,26,113,days,bullet,,,Default,"7,317.67",,,,,,
ABT,CLIAB000191,DSB0992-008,DSB0992-008,"1,499.89",factoring,2025-03-27,"1,314.55",31.28,4.07,USD,26,113,days,bullet,,,Default,"1,349.8999999999999",,,,,,
ABT,CLIAB000013,DSB0990-001,DSB0990-001,"11,480.8",factoring,2025-03-27,"9,907.32",376.46,48.94,USD,90.75,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000124,DSB0463-014,DSB0463-014,"5,631.89",factoring,2024-08-29,"4,825.17",215.51,28.02,USD,49.45,45,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000217,DSB1176-001,DSB1176-001,"23,720.33",factoring,2025-05-26,"20,482.03",766.61,99.66,USD,55.87,24,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1239-001,DSB1239-001,"1,662.8",factoring,2025-06-12,"1,640.26",19.95,2.59,USD,19.96,61,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000013,DSB0771-004,DSB0771-004,"2,163.95",factoring,2024-12-20,"1,869.08",69.45,9.03,USD,62.86,21,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000147,DSB0897-070,DSB0897-070,"1,017",factoring,2025-02-19,903.39,10.54,1.37,USD,27.96,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000147,DSB0897-086,DSB0897-086,"1,017",factoring,2025-02-19,903.39,10.54,1.37,USD,27.96,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000093,DSB0694-006,DSB0694-006,126.56,factoring,2024-11-20,107.9,5.31,0.69,USD,58.68,29,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000058,DSB0545-001,DSB0545-001,"13,501.66",factoring,2024-09-20,"11,611.27",478.07,62.15,USD,46.74,35,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000199,DSB1002-009,DSB1002-009,"1,186.72",factoring,2025-03-31,"1,041.23",23.73,3.09,USD,23.33,77,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000208,DSB1049-013,DSB1049-013,"5,220.1",factoring,2025-04-11,"5,087.38",117.45,15.27,USD,20.7,94,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000077,DSB1193-006,DSB1193-006,535.16,factoring,2025-05-30,520.44,13.03,1.69,USD,24.84,87,days,bullet,,,Current,535.1600000000001,,,,,,
ABT,CLIAB000077,DSB1193-014,DSB1193-014,202.6,factoring,2025-05-30,197.03,4.93,0.64,USD,24.84,87,days,bullet,,,Current,202.6,,,,,,
ABT,CLIAB000077,DSB1192-005,DSB1192-005,"20,839.14",factoring,2025-05-30,"20,603.66",208.39,27.09,USD,26.41,61,days,bullet,,,Default,"20,839.14",,,,,,
ABT,CLIAB000093,DSB0908-001,DSB0908-001,395.5,factoring,2025-02-24,332.37,20.87,2.71,USD,70.03,31,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000005,DSB0219-002,DSB0219-002,395.5,factoring,2024-07-11,323.04,29.12,3.79,USD,69.52,90,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000208,DSB1226-008,DSB1226-008,973.03,factoring,2025-06-09,948.29,21.89,2.85,USD,27.01,90,days,bullet,,,Current,973.03,,,,,,
ABT,CLIAB000208,DSB1247-010,DSB1247-010,"3,122.19",factoring,2025-06-18,"3,042.81",70.25,9.13,USD,20.55,92,days,bullet,,,Current,"3,122.19",,,,,,
ABT,CLIAB000191,DSB0917-008,DSB0917-008,"1,165.14",factoring,2025-02-27,"1,020.85",24.58,3.2,USD,19.52,127,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000136,DSB1383-015,DSB1383-015,"4,964.39",factoring,2025-07-15,"4,936.34",24.82,3.23,USD,22.58,59,days,bullet,,,Current,"4,964.389999999999",,,,,,
ABT,CLIAB000078,DSB1365-001,DSB1365-001,"1,561.5",factoring,2025-07-09,"1,544.74",14.83,1.93,USD,59.36,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000196,DSB0946-001,DSB0946-001,"58,792.07",factoring,2025-03-10,"51,683.82","1,087.65",141.39,USD,19.17,137,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000185,DSB1421-004,DSB1421-004,"4,225.19",factoring,2025-07-28,"4,141.64",73.94,9.61,USD,50.89,45,days,bullet,,,Current,"4,225.19",,,,,,
ABT,CLIAB000093,DSB1204-002,DSB1204-002,229.5,factoring,2025-06-05,225.15,3.85,0.5,USD,65.31,21,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000212,DSB1206-002,DSB1206-002,737.33,factoring,2025-06-05,729.83,6.64,0.86,USD,23.25,44,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000058,DSB1143-001,DSB1143-001,"63,399.15",factoring,2025-05-16,"54,991.13","1,830.18",237.92,USD,38.52,59,days,bullet,,,Default,"57,059.229999999996",,,,,,
ABT,CLIAB000147,DSB0812-006,DSB0812-006,"4,435.2",factoring,2025-01-10,"3,859.54",116.94,15.2,USD,39.23,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000048,DSB1260-015,DSB1260-015,957.6,factoring,2025-06-23,938.66,16.76,2.18,USD,47.84,45,days,bullet,,,Current,957.5999999999999,,,,,,
ABT,CLIAB000032,DSB0161-001,DSB0161-001,963.2,factoring,2024-04-09,777.64,87.75,11.41,USD,133.45,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000100,DSB0778-002,DSB0778-002,"2,214.8",factoring,2024-12-23,"1,911.59",72.33,9.4,USD,52.71,25,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000093,DSB0536-004,DSB0536-004,"1,005.7",factoring,2024-09-17,861.23,38.85,5.05,USD,161.45,10,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000048,DSB1114-042,DSB1114-042,118.03,factoring,2025-05-07,102.23,3.54,0.46,USD,41.71,33,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000004,DSB0179-002,DSB0179-002,"7,363.08",factoring,2024-04-10,"6,119.08",499.2,64.9,USD,40.36,61,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000167,DSB0943-001,DSB0943-001,"11,155.84",factoring,2025-03-07,"9,637.74",356.21,46.31,USD,47.82,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000100,DSB0711-001,DSB0711-001,"1,810.77",factoring,2024-11-28,"1,559.19",62.39,8.11,USD,46.33,32,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000050,DSB0290-009,DSB0290-009,670.54,factoring,2024-07-31,530.36,64.71,8.41,USD,144.12,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000021,DSB0146-004,DSB0146-004,"1,705",factoring,2024-04-29,"1,373.77",158.04,20.54,USD,56.67,73,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000108,DSB0451-001,DSB0451-001,"3,164",factoring,2024-08-26,"2,994.59",149.92,19.49,USD,59.69,30,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000093,DSB1154-001,DSB1154-001,825.86,factoring,2025-05-21,706.14,32.86,4.27,USD,74.01,22,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000093,DSB1154-007,DSB1154-007,440.64,factoring,2025-05-21,376.77,17.53,2.28,USD,74,22,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000202,DSB1105-003,DSB1105-003,"1,009.72",factoring,2025-05-06,"1,004.01",5.05,0.66,USD,17.88,62,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000005,DSB0164-001,DSB0164-001,"2,660.45",factoring,2024-04-16,"2,241.06",150.78,19.6,USD,73.76,35,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000070,DSB0568-002,DSB0568-002,"4,039.75",factoring,2024-09-27,"3,441.82",171.64,22.31,USD,64.41,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000197,DSB0958-001,DSB0958-001,"10,642.15",factoring,2025-03-14,"9,225.93",311.51,40.5,USD,43.7,28,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000078,DSB1063-002,DSB1063-002,"1,881.5",factoring,2025-04-21,"1,659.29",30.14,3.92,USD,72.48,9,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000132,DSB0982-002,DSB0982-002,"2,128",factoring,2025-03-25,"1,807.17",95.6,12.43,USD,78.81,24,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000139,DSB0603-001,DSB0603-001,"2,559.45",factoring,2024-10-14,"2,212.44",80.59,10.48,USD,74.72,19,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000063,DSB0188-001,DSB0188-001,885.92,factoring,2024-07-04,732.27,57.57,7.48,USD,186.77,15,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000085,DSB1341-001,DSB1341-001,"6,399.46",factoring,2025-07-07,"6,262.06",121.59,15.81,USD,58.1,38,days,bullet,,,Current,"6,399.460000000001",,,,,,
ABT,CLIAB000069,DSB0128-001,DSB0128-001,"2,105.6",factoring,2024-06-24,"1,736.32",156.07,20.29,USD,79.96,40,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000019,DSB0638-001,DSB0638-001,"1,299.5",factoring,2024-10-29,"1,056.01",100.48,13.06,USD,106.51,32,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000124,DSB0463-008,DSB0463-008,193.23,factoring,2024-08-29,165.56,7.39,0.96,USD,49.43,45,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000162,DSB0686-004,DSB0686-004,142.62,factoring,2024-11-15,123.74,4.09,0.53,USD,38.72,45,days,bullet,,,Complete,0,,,,,,
ABT,CLIAB000162,DSB0686-008,DSB0686-008,"4,871.65",factoring,2024-11-15,"4,226.51",139.8,18.17,USD,38.74,45,days,bullet,,,Default,119.27,,,,,,
ABT,CLIAB000147,DSB0974-014,DSB0974-014,"1,276.56",factoring,2025-03-19,"1,133.95",13.23,1.72,USD,27.85,26,days,bullet,,,Complete,0,,,,,,
